,user_ID,gender,age,the_total_time_need_to_fill_questionnaire_form,prefecture_ID,region_ID,east/west_ID,currently_prefecture_ID,currently _regional_ID,currently_east/west_ID,0_if_features_5_and_8_are_equal
2705,8532,1,1,316,10,3,0,10,3,0,0
2706,7095,0,3,388,26,6,1,24,5,0,1
2707,5787,0,3,308,24,5,0,24,5,0,0
2708,4241,0,1,231,18,5,0,18,5,0,0
2709,1119,1,3,370,4,1,0,13,3,0,1
2710,10090,1,1,209,26,6,1,26,6,1,0
2711,8991,1,2,498,39,9,1,39,9,1,0
2712,5249,0,2,324,13,3,0,13,3,0,0
2713,8747,1,4,381,43,9,1,24,5,0,1
2714,4323,0,3,308,14,3,0,14,3,0,0
2715,10148,1,1,213,11,3,0,11,3,0,0
2716,8725,1,2,437,12,3,0,12,3,0,0
2717,8938,1,1,284,14,3,0,14,3,0,0
2718,5093,0,2,229,35,8,1,35,8,1,0
2719,4621,0,3,309,18,5,0,13,3,0,1
2720,3409,0,2,259,26,6,1,13,3,0,1
2721,8260,1,4,459,29,6,1,29,6,1,0
2722,4223,0,3,346,31,7,1,31,7,1,0
2723,3003,0,1,232,27,6,1,26,6,1,1
2724,10134,1,1,167,12,3,0,1,1,0,1
2725,8080,1,2,198,16,3,0,16,3,0,0
2726,8210,1,2,200,18,5,0,18,5,0,0
2727,8716,1,1,270,39,9,1,39,9,1,0
2728,10031,1,3,263,14,3,0,14,3,0,0
2729,6779,0,1,233,6,1,0,6,1,0,0
2730,1194,0,2,256,2,1,0,2,1,0,0
2731,1593,1,1,220,30,7,1,26,6,1,1
2732,1445,1,2,225,29,6,1,29,6,1,0
2733,6045,0,3,201,14,3,0,14,3,0,0
2734,10129,1,2,195,26,6,1,26,6,1,0
2735,3451,0,0,173,18,5,0,18,5,0,0
2736,1033,0,2,317,11,3,0,11,3,0,0
2737,1630,1,1,270,39,9,1,26,6,1,1
2738,8173,1,2,345,29,6,1,26,6,1,1
2739,8656,1,2,331,18,5,0,18,5,0,0
2740,4995,0,2,255,2,1,0,11,3,0,1
2741,5203,0,3,348,18,5,0,19,5,0,1
2742,8882,1,0,172,11,3,0,11,3,0,0
2743,9534,1,2,312,18,5,0,18,5,0,0
2744,1452,1,1,341,11,3,0,11,3,0,0
2745,9061,1,2,233,26,6,1,26,6,1,0
2746,6565,0,0,198,16,3,0,16,3,0,0
2747,4807,0,4,343,18,5,0,19,5,0,1
2748,7011,0,1,184,36,8,1,36,8,1,0
2749,3553,0,2,313,20,2,0,13,3,0,1
2750,4943,0,3,252,16,3,0,16,3,0,0
2751,9502,1,2,370,26,6,1,26,6,1,0
2752,8318,1,2,257,13,3,0,13,3,0,0
2753,6725,0,3,390,39,9,1,18,5,0,1
2754,1970,1,1,421,18,5,0,18,5,0,0
2755,3923,0,3,305,13,3,0,13,3,0,0
2756,4673,0,1,261,40,9,1,39,9,1,1
2757,8197,1,2,265,12,3,0,12,3,0,0
2758,8493,1,1,193,26,6,1,26,6,1,0
2759,9134,1,3,333,18,5,0,18,5,0,0
2760,9688,1,1,222,8,3,0,29,6,1,1
2761,8023,1,1,697,29,6,1,26,6,1,1
2762,7239,0,3,273,18,5,0,12,3,0,1
2763,9654,1,4,517,24,5,0,13,3,0,1
2764,3955,0,2,170,11,3,0,11,3,0,0
2765,9183,1,1,201,26,6,1,26,6,1,0
2766,1405,0,3,373,25,6,1,12,3,0,1
2767,6781,0,4,446,25,6,1,23,6,1,1
2768,1471,1,1,270,13,3,0,13,3,0,0
2769,9940,1,1,353,21,2,0,21,2,0,0
2770,6679,0,2,382,25,6,1,12,3,0,1
2771,9520,1,1,692,43,9,1,39,9,1,1
2772,6693,0,1,313,7,2,0,13,3,0,1
2773,1069,0,1,207,8,3,0,13,3,0,1
2774,1225,0,3,271,45,9,1,19,5,0,1
2775,6671,0,1,262,4,1,0,4,1,0,0
2776,6047,0,3,303,26,6,1,26,6,1,0
2777,6127,0,2,222,13,3,0,14,3,0,1
2778,6025,0,4,421,35,8,1,35,8,1,0
2779,2022,0,1,211,34,7,1,34,7,1,0
2780,5843,0,1,265,8,3,0,14,3,0,1
2781,4409,0,1,185,24,5,0,25,6,1,1
2782,3299,0,2,253,26,6,1,12,3,0,1
2783,9869,1,0,610,9,3,0,9,3,0,0
2784,1876,1,1,409,0,0,0,0,0,0,0
2785,5253,0,2,322,7,2,0,7,2,0,0
2786,5657,0,2,180,36,8,1,12,3,0,1
2787,9428,1,2,281,11,3,0,11,3,0,0
2788,9138,1,2,308,39,9,1,14,3,0,1
2789,5181,0,2,328,26,6,1,26,6,1,0
2790,9136,1,2,354,11,3,0,11,3,0,0
2791,8021,1,3,322,26,6,1,18,5,0,1
2792,7197,0,3,172,24,5,0,24,5,0,0
2793,9099,1,2,203,16,3,0,16,3,0,0
2794,9766,1,2,288,26,6,1,26,6,1,0
2795,1769,1,2,257,25,6,1,26,6,1,1
2796,8044,1,2,280,12,3,0,12,3,0,0
2797,5553,0,3,301,18,5,0,18,5,0,0
2798,9967,1,1,262,7,2,0,7,2,0,0
2799,6271,0,1,261,27,6,1,37,8,1,1
2800,8817,1,1,195,25,6,1,25,6,1,0
2801,5921,0,2,405,18,5,0,18,5,0,0
2802,1618,0,5,341,13,3,0,14,3,0,1
2803,8605,1,1,341,13,3,0,13,3,0,0
2804,8717,1,0,218,11,3,0,11,3,0,0
2805,9778,1,1,218,13,3,0,18,5,0,1
2806,6629,0,2,658,13,3,0,14,3,0,1
2807,6623,0,4,454,0,0,0,16,3,0,1
2808,7173,0,5,196,28,6,1,11,3,0,1
2809,5871,0,1,532,8,3,0,15,4,0,1
2810,5239,0,2,302,31,7,1,31,7,1,0
2811,9608,1,1,266,11,3,0,11,3,0,0
2812,9899,1,2,308,13,3,0,13,3,0,0
2813,5909,0,1,241,11,3,0,11,3,0,0
2814,1580,1,2,232,13,3,0,6,1,0,1
2815,3699,0,1,218,2,1,0,14,3,0,1
2816,6591,0,4,318,14,3,0,14,3,0,0
2817,8758,1,2,328,26,6,1,26,6,1,0
2818,9189,1,2,339,10,3,0,18,5,0,1
2819,8179,1,2,323,13,3,0,13,3,0,0
2820,1023,0,1,233,17,4,0,11,3,0,1
2821,9384,1,2,203,16,3,0,16,3,0,0
2822,3769,0,2,246,13,3,0,13,3,0,0
2823,9211,1,1,237,43,9,1,43,9,1,0
2824,5513,0,1,212,11,3,0,11,3,0,0
2825,4731,0,1,198,11,3,0,11,3,0,0
2826,9914,1,1,286,29,6,1,13,3,0,1
2827,5735,0,2,303,17,4,0,11,3,0,1
2828,9928,1,3,299,17,4,0,17,4,0,0
2829,10143,1,1,324,39,9,1,42,9,1,1
2830,8857,1,2,579,26,6,1,29,6,1,1
2831,8082,1,3,369,13,3,0,13,3,0,0
2832,6645,0,3,271,23,6,1,23,6,1,0
2833,1558,0,1,209,16,3,0,16,3,0,0
2834,8499,1,2,269,19,5,0,19,5,0,0
2835,8715,1,2,270,18,5,0,18,5,0,0
2836,9125,1,2,202,0,0,0,0,0,0,0
2837,9047,1,3,316,0,0,0,0,0,0,0
2838,1811,1,1,269,30,7,1,34,7,1,1
2839,3499,0,3,265,18,5,0,18,5,0,0
2840,3189,0,4,573,29,6,1,29,6,1,0
2841,1145,1,2,252,13,3,0,13,3,0,0
2842,1250,1,0,307,13,3,0,13,3,0,0
2843,6099,0,3,306,26,6,1,13,3,0,1
2844,3057,0,1,214,14,3,0,14,3,0,0
2845,1416,1,5,710,14,3,0,14,3,0,0
2846,6775,0,3,208,43,9,1,13,3,0,1
2847,4579,0,3,342,26,6,1,26,6,1,0
2848,8921,1,2,284,8,3,0,13,3,0,1
2849,4295,0,1,239,13,3,0,13,3,0,0
2850,9535,1,2,287,41,9,1,41,9,1,0
2851,7147,0,1,265,29,6,1,14,3,0,1
2852,9549,1,4,283,0,0,0,18,5,0,1
2853,5793,0,4,240,13,3,0,14,3,0,1
2854,1912,1,0,262,13,3,0,13,3,0,0
2855,5917,0,0,218,26,6,1,26,6,1,0
2856,9467,1,2,398,13,3,0,13,3,0,0
2857,3733,0,1,185,29,6,1,29,6,1,0
2858,5295,0,0,245,34,7,1,34,7,1,0
2859,3069,0,5,308,11,3,0,11,3,0,0
2860,7123,0,2,300,11,3,0,13,3,0,1
2861,4469,0,2,236,14,3,0,14,3,0,0
2862,8419,1,2,284,26,6,1,12,3,0,1
2863,9843,1,0,208,30,7,1,30,7,1,0
2864,4529,0,3,407,40,9,1,39,9,1,1
2865,1560,0,2,190,30,7,1,30,7,1,0
2866,10061,1,3,473,13,3,0,14,3,0,1
2867,8592,1,2,221,18,5,0,13,3,0,1
2868,8033,1,1,218,19,5,0,39,9,1,1
2869,5599,0,3,240,19,5,0,26,6,1,1
2870,10064,1,1,243,14,3,0,14,3,0,0
2871,4931,0,0,291,0,0,0,0,0,0,0
2872,1521,1,2,241,13,3,0,13,3,0,0
2873,8064,1,2,284,26,6,1,26,6,1,0
2874,8232,1,2,241,14,3,0,14,3,0,0
2875,9418,1,3,303,26,6,1,26,6,1,0
2876,3583,0,3,416,0,0,0,0,0,0,0
2877,2010,0,3,257,26,6,1,26,6,1,0
2878,1576,0,1,211,13,3,0,13,3,0,0
2879,1969,0,3,219,13,3,0,11,3,0,1
2880,8851,1,2,183,14,3,0,14,3,0,0
2881,5391,0,2,210,18,5,0,18,5,0,0
2882,6759,0,2,206,13,3,0,13,3,0,0
2883,1854,1,1,374,26,6,1,26,6,1,0
2884,9193,1,2,253,12,3,0,9,3,0,1
2885,3471,0,2,273,14,3,0,14,3,0,0
2886,9949,1,2,291,34,7,1,34,7,1,0
2887,1500,1,2,678,16,3,0,16,3,0,0
2888,7191,0,4,255,11,3,0,11,3,0,0
2889,7015,0,1,206,18,5,0,14,3,0,1
2890,9872,1,1,243,31,7,1,31,7,1,0
2891,8467,1,2,245,14,3,0,14,3,0,0
2892,9274,1,1,239,0,0,0,0,0,0,0
2893,1441,1,0,223,42,9,1,42,9,1,0
2894,9154,1,1,244,32,7,1,26,6,1,1
2895,6437,0,2,281,26,6,1,11,3,0,1
2896,5279,0,4,245,25,6,1,11,3,0,1
2897,6473,0,5,356,13,3,0,14,3,0,1
2898,9358,1,2,245,31,7,1,39,9,1,1
2899,4749,0,3,281,14,3,0,14,3,0,0
2900,6307,0,2,206,44,9,1,44,9,1,0
2901,8051,1,2,249,0,0,0,0,0,0,0
2902,8384,1,1,199,36,8,1,29,6,1,1
2903,4613,0,1,235,0,0,0,0,0,0,0
2904,4545,0,2,240,29,6,1,29,6,1,0
2905,3713,0,1,227,12,3,0,12,3,0,0
2906,9675,1,1,187,11,3,0,14,3,0,1
2907,1967,1,2,188,33,7,1,33,7,1,0
2908,9867,1,2,381,13,3,0,13,3,0,0
2909,8161,1,2,298,25,6,1,26,6,1,1
2910,8009,1,1,242,26,6,1,26,6,1,0
2911,9159,1,3,276,11,3,0,11,3,0,0
2912,1168,0,2,283,0,0,0,0,0,0,0
2913,8951,1,2,296,29,6,1,26,6,1,1
2914,1982,1,2,205,13,3,0,13,3,0,0
2915,5581,0,2,434,14,3,0,14,3,0,0
2916,9723,1,1,271,18,5,0,18,5,0,0
2917,6631,0,4,209,6,1,0,13,3,0,1
2918,6893,0,1,290,18,5,0,8,3,0,1
2919,5943,0,2,290,16,3,0,16,3,0,0
2920,6551,0,2,341,29,6,1,14,3,0,1
2921,8259,1,2,196,0,0,0,0,0,0,0
2922,9527,1,2,223,26,6,1,26,6,1,0
2923,6229,0,2,233,14,3,0,14,3,0,0
2924,8583,1,1,251,12,3,0,12,3,0,0
2925,4759,0,3,242,39,9,1,39,9,1,0
2926,1223,1,0,249,18,5,0,18,5,0,0
2927,8132,1,1,372,14,3,0,14,3,0,0
2928,1867,1,2,288,13,3,0,13,3,0,0
2929,8220,1,1,202,2,1,0,0,0,0,1
2930,4077,0,1,261,26,6,1,16,3,0,1
2931,1156,1,2,298,26,6,1,26,6,1,0
2932,3939,0,2,230,10,3,0,21,2,0,1
2933,9423,1,1,220,12,3,0,12,3,0,0
2934,4381,0,2,267,14,3,0,26,6,1,1
2935,1845,1,1,315,13,3,0,11,3,0,1
2936,10132,1,2,288,14,3,0,14,3,0,0
2937,9763,1,1,289,18,5,0,18,5,0,0
2938,5319,0,0,166,20,2,0,20,2,0,0
2939,8569,1,2,259,11,3,0,13,3,0,1
2940,4229,0,3,330,13,3,0,13,3,0,0
2941,3355,0,3,234,26,6,1,26,6,1,0
2942,1531,0,2,254,24,5,0,13,3,0,1
2943,9432,1,3,399,12,3,0,12,3,0,0
2944,6609,0,1,265,13,3,0,14,3,0,1
2945,4805,0,3,238,46,10,1,46,10,1,0
2946,6299,0,3,238,20,2,0,20,2,0,0
2947,1385,0,1,229,14,3,0,14,3,0,0
2948,4483,0,3,798,11,3,0,14,3,0,1
2949,8231,1,1,451,29,6,1,26,6,1,1
2950,1203,1,5,441,43,9,1,19,5,0,1
2951,1702,1,2,256,14,3,0,14,3,0,0
2952,1234,1,3,401,36,8,1,36,8,1,0
2953,8601,1,2,181,16,3,0,13,3,0,1
2954,9621,1,1,183,2,1,0,2,1,0,0
2955,9027,1,0,230,34,7,1,34,7,1,0
2956,3425,0,3,168,18,5,0,19,5,0,1
2957,1091,1,2,322,13,3,0,13,3,0,0
2958,6983,0,2,818,26,6,1,14,3,0,1
2959,9696,1,2,378,4,1,0,4,1,0,0
2960,1420,1,2,287,6,1,0,14,3,0,1
2961,9014,1,2,278,14,3,0,14,3,0,0
2962,1890,1,2,379,7,2,0,13,3,0,1
2963,8792,1,3,329,12,3,0,12,3,0,0
2964,9981,1,2,430,14,3,0,14,3,0,0
2965,1752,1,2,273,29,6,1,29,6,1,0
2966,2009,0,1,802,3,1,0,14,3,0,1
2967,1712,1,1,326,12,3,0,13,3,0,1
2968,3199,0,0,185,45,9,1,45,9,1,0
2969,1506,1,3,242,16,3,0,16,3,0,0
2970,1489,0,3,190,13,3,0,13,3,0,0
2971,1495,1,2,324,43,9,1,13,3,0,1
2972,9100,1,2,240,39,9,1,39,9,1,0
2973,3091,0,4,303,38,8,1,38,8,1,0
2974,3933,0,1,232,29,6,1,19,5,0,1
2975,4031,0,2,260,29,6,1,29,6,1,0
2976,8192,1,2,241,28,6,1,13,3,0,1
2977,1425,0,2,865,8,3,0,8,3,0,0
2978,8707,1,1,384,5,1,0,13,3,0,1
2979,9536,1,3,239,16,3,0,16,3,0,0
2980,1700,1,3,286,4,1,0,14,3,0,1
2981,5833,0,2,321,11,3,0,11,3,0,0
2982,9580,1,1,251,0,0,0,13,3,0,1
2983,5767,0,1,179,18,5,0,18,5,0,0
2984,4665,0,2,189,29,6,1,29,6,1,0
2985,4939,0,5,509,14,3,0,14,3,0,0
2986,6281,0,4,346,29,6,1,29,6,1,0
2987,4957,0,3,276,13,3,0,13,3,0,0
2988,10140,1,4,303,13,3,0,13,3,0,0
2989,4643,0,3,232,0,0,0,0,0,0,0
2990,9744,1,2,239,10,3,0,12,3,0,1
2991,8312,1,2,403,40,9,1,26,6,1,1
2992,8813,1,1,179,11,3,0,12,3,0,1
2993,8646,1,2,205,13,3,0,11,3,0,1
2994,5467,0,3,409,4,1,0,4,1,0,0
2995,6469,0,2,234,39,9,1,13,3,0,1
2996,8273,1,3,350,18,5,0,18,5,0,0
2997,6957,0,0,197,11,3,0,11,3,0,0
2998,9200,1,1,237,26,6,1,26,6,1,0
2999,3535,0,2,438,26,6,1,26,6,1,0
3000,6351,0,4,466,30,7,1,30,7,1,0
3001,9227,1,2,266,29,6,1,25,6,1,1
3002,9360,1,2,278,39,9,1,39,9,1,0
3003,8558,1,3,286,29,6,1,29,6,1,0
3004,8982,1,4,571,8,3,0,8,3,0,0
3005,9042,1,2,365,26,6,1,26,6,1,0
3006,1744,1,2,246,26,6,1,26,6,1,0
3007,1818,0,0,247,11,3,0,11,3,0,0
3008,5361,0,3,415,43,9,1,43,9,1,0
3009,9721,1,2,329,12,3,0,12,3,0,0
3010,8142,1,1,267,18,5,0,18,5,0,0
3011,9218,1,2,585,13,3,0,11,3,0,1
3012,10040,1,2,217,34,7,1,13,3,0,1
3013,1401,1,2,296,0,0,0,9,3,0,1
3014,6845,0,3,487,13,3,0,11,3,0,1
3015,5159,0,1,462,26,6,1,26,6,1,0
3016,1099,0,5,476,15,4,0,13,3,0,1
3017,4011,0,3,310,26,6,1,29,6,1,1
3018,4681,0,1,268,7,2,0,17,4,0,1
3019,4677,0,4,439,13,3,0,11,3,0,1
3020,1693,1,2,602,18,5,0,18,5,0,0
3021,6873,0,1,254,14,3,0,14,3,0,0
3022,8472,1,2,342,25,6,1,29,6,1,1
3023,6831,0,3,425,39,9,1,39,9,1,0
3024,9538,1,2,248,0,0,0,0,0,0,0
3025,4113,0,3,266,12,3,0,12,3,0,0
3026,5651,0,2,235,26,6,1,26,6,1,0
3027,7017,0,2,294,29,6,1,29,6,1,0
3028,6673,0,3,385,25,6,1,25,6,1,0
3029,5731,0,0,305,20,2,0,21,2,0,1
3030,4319,0,4,282,30,7,1,29,6,1,1
3031,5891,0,3,333,18,5,0,11,3,0,1
3032,1674,1,2,286,14,3,0,14,3,0,0
3033,6655,0,3,267,16,3,0,16,3,0,0
3034,1957,1,1,361,18,5,0,19,5,0,1
3035,4581,0,1,204,29,6,1,33,7,1,1
3036,8417,1,0,341,25,6,1,25,6,1,0
3037,3689,0,2,231,7,2,0,7,2,0,0
3038,1041,0,3,329,6,1,0,14,3,0,1
3039,6685,0,3,265,13,3,0,13,3,0,0
3040,4955,0,3,344,34,7,1,34,7,1,0
3041,8487,1,2,261,14,3,0,12,3,0,1
3042,9939,1,2,187,0,0,0,0,0,0,0
3043,10130,1,3,252,13,3,0,12,3,0,1
3044,10137,1,2,273,5,1,0,5,1,0,0
3045,3963,0,3,289,18,5,0,14,3,0,1
3046,3185,0,2,347,24,5,0,24,5,0,0
3047,8494,1,2,390,31,7,1,29,6,1,1
3048,1063,1,2,216,25,6,1,29,6,1,1
3049,8531,1,2,386,11,3,0,14,3,0,1
3050,1419,0,2,303,29,6,1,29,6,1,0
3051,9341,1,0,208,11,3,0,11,3,0,0
3052,8257,1,4,448,4,1,0,11,3,0,1
3053,9796,1,0,389,26,6,1,27,6,1,1
3054,9084,1,2,320,34,7,1,26,6,1,1
3055,8910,1,1,204,0,0,0,0,0,0,0
3056,8761,1,1,285,0,0,0,13,3,0,1
3057,8537,1,2,240,21,2,0,14,3,0,1
3058,7181,0,1,246,13,3,0,13,3,0,0
3059,10016,1,2,245,39,9,1,39,9,1,0
3060,3607,0,3,271,39,9,1,39,9,1,0
3061,9137,1,2,276,14,3,0,0,0,0,1
3062,2018,0,2,293,18,5,0,18,5,0,0
3063,8647,1,1,250,12,3,0,12,3,0,0
3064,9649,1,1,285,42,9,1,14,3,0,1
3065,4825,0,1,320,4,1,0,4,1,0,0
3066,1115,1,1,233,4,1,0,4,1,0,0
3067,4131,0,2,320,8,3,0,8,3,0,0
3068,5517,0,1,265,32,7,1,30,7,1,1
3069,7039,0,3,212,13,3,0,13,3,0,0
3070,1451,0,4,291,39,9,1,11,3,0,1
3071,8709,1,2,257,14,3,0,14,3,0,0
3072,8261,1,2,249,16,3,0,16,3,0,0
3073,9619,1,1,208,6,1,0,26,6,1,1
3074,4657,0,5,295,23,6,1,12,3,0,1
3075,9157,1,2,267,8,3,0,13,3,0,1
3076,1799,0,1,261,26,6,1,11,3,0,1
3077,8262,1,2,197,18,5,0,18,5,0,0
3078,9698,1,2,294,18,5,0,18,5,0,0
3079,8674,1,2,288,18,5,0,18,5,0,0
3080,4421,0,1,240,13,3,0,26,6,1,1
3081,1635,1,2,246,0,0,0,36,8,1,1
3082,6065,0,1,281,16,3,0,13,3,0,1
3083,1586,1,2,231,18,5,0,19,5,0,1
3084,9197,1,4,406,26,6,1,12,3,0,1
3085,1639,1,1,334,7,2,0,7,2,0,0
3086,4345,0,3,204,26,6,1,26,6,1,0
3087,6875,0,2,199,13,3,0,14,3,0,1
3088,4589,0,2,253,13,3,0,11,3,0,1
3089,5629,0,0,175,13,3,0,13,3,0,0
3090,9598,1,1,232,12,3,0,12,3,0,0
3091,1651,0,2,253,25,6,1,23,6,1,1
3092,6923,0,3,210,18,5,0,14,3,0,1
3093,5659,0,2,305,8,3,0,8,3,0,0
3094,8992,1,2,255,13,3,0,13,3,0,0
3095,9528,1,1,391,13,3,0,13,3,0,0
3096,9943,1,2,388,14,3,0,14,3,0,0
3097,1658,1,2,259,18,5,0,18,5,0,0
3098,7137,0,3,218,11,3,0,14,3,0,1
3099,6913,0,1,301,11,3,0,13,3,0,1
3100,3255,0,0,204,14,3,0,14,3,0,0
3101,8203,1,2,240,18,5,0,18,5,0,0
3102,8323,1,2,372,25,6,1,26,6,1,1
3103,9377,1,1,295,37,8,1,37,8,1,0
3104,9090,1,1,230,8,3,0,8,3,0,0
3105,1479,1,2,390,4,1,0,2,1,0,1
3106,8194,1,4,520,0,0,0,16,3,0,1
3107,9003,1,1,246,10,3,0,10,3,0,0
3108,4217,0,1,230,29,6,1,23,6,1,1
3109,2024,1,2,235,0,0,0,0,0,0,0
3110,1192,1,1,237,13,3,0,13,3,0,0
3111,5413,0,1,201,29,6,1,29,6,1,0
3112,9562,1,2,394,3,1,0,3,1,0,0
3113,4087,0,3,273,14,3,0,14,3,0,0
3114,5443,0,4,256,27,6,1,27,6,1,0
3115,8005,1,0,299,18,5,0,13,3,0,1
3116,9091,1,2,265,13,3,0,11,3,0,1
3117,9670,1,2,379,13,3,0,13,3,0,0
3118,9407,1,3,269,5,1,0,12,3,0,1
3119,1721,1,2,172,4,1,0,4,1,0,0
3120,6343,0,4,226,12,3,0,13,3,0,1
3121,5511,0,3,233,19,5,0,19,5,0,0
3122,1406,0,3,294,9,3,0,12,3,0,1
3123,8919,1,0,363,13,3,0,13,3,0,0
3124,5603,0,0,225,26,6,1,26,6,1,0
3125,9835,1,1,181,13,3,0,12,3,0,1
3126,9856,1,2,325,14,3,0,14,3,0,0
3127,8780,1,3,167,26,6,1,26,6,1,0
3128,4387,0,2,190,0,0,0,26,6,1,1
3129,10032,1,0,310,14,3,0,14,3,0,0
3130,6405,0,5,282,16,3,0,18,5,0,1
3131,9687,1,1,205,26,6,1,26,6,1,0
3132,1066,1,1,237,13,3,0,13,3,0,0
3133,3161,0,1,190,13,3,0,13,3,0,0
3134,9817,1,2,262,13,3,0,0,0,0,1
3135,3787,0,3,285,0,0,0,0,0,0,0
3136,3259,0,1,321,25,6,1,26,6,1,1
3137,8120,1,0,235,11,3,0,11,3,0,0
3138,8812,1,1,223,13,3,0,14,3,0,1
3139,1947,1,1,259,16,3,0,16,3,0,0
3140,4183,0,3,271,14,3,0,26,6,1,1
3141,9742,1,1,233,29,6,1,14,3,0,1
3142,3877,0,2,222,18,5,0,14,3,0,1
3143,1039,1,2,318,9,3,0,11,3,0,1
3144,5011,0,3,207,36,8,1,36,8,1,0
3145,9524,1,1,239,20,2,0,13,3,0,1
3146,2021,0,2,414,18,5,0,18,5,0,0
3147,4129,0,2,289,13,3,0,13,3,0,0
3148,6537,0,1,236,11,3,0,11,3,0,0
3149,3271,0,0,218,35,8,1,35,8,1,0
3150,5169,0,5,489,15,4,0,11,3,0,1
3151,10131,1,1,399,41,9,1,41,9,1,0
3152,5577,0,2,810,31,7,1,31,7,1,0
3153,8858,1,0,313,11,3,0,11,3,0,0
3154,7175,0,2,303,13,3,0,13,3,0,0
3155,8816,1,3,200,0,0,0,0,0,0,0
3156,4497,0,2,220,30,7,1,30,7,1,0
3157,3643,0,2,256,31,7,1,14,3,0,1
3158,1134,0,2,309,16,3,0,16,3,0,0
3159,8480,1,1,299,12,3,0,11,3,0,1
3160,9874,1,2,196,13,3,0,11,3,0,1
3161,5355,0,3,297,43,9,1,13,3,0,1
3162,6511,0,2,203,34,7,1,39,9,1,1
3163,7171,0,3,197,13,3,0,13,3,0,0
3164,1719,1,3,218,25,6,1,25,6,1,0
3165,8431,1,3,220,18,5,0,18,5,0,0
3166,8144,1,2,225,12,3,0,12,3,0,0
3167,8029,1,1,166,27,6,1,27,6,1,0
3168,7159,0,1,322,13,3,0,13,3,0,0
3169,2020,0,3,378,3,1,0,11,3,0,1
3170,1375,1,3,351,7,2,0,13,3,0,1
3171,5459,0,2,235,10,3,0,13,3,0,1
3172,8740,1,4,499,43,9,1,12,3,0,1
3173,9953,1,1,201,13,3,0,14,3,0,1
3174,1217,1,2,182,29,6,1,29,6,1,0
3175,3135,0,4,716,29,6,1,25,6,1,1
3176,1660,0,1,170,29,6,1,45,9,1,1
3177,3411,0,2,179,13,3,0,13,3,0,0
3178,6995,0,1,173,11,3,0,11,3,0,0
3179,9855,1,3,438,16,3,0,16,3,0,0
3180,9913,1,2,283,0,0,0,29,6,1,1
3181,3789,0,3,384,26,6,1,26,6,1,0
3182,5999,0,2,311,46,10,1,46,10,1,0
3183,4343,0,2,205,19,5,0,19,5,0,0
3184,9934,1,1,412,26,6,1,26,6,1,0
3185,6495,0,2,212,18,5,0,18,5,0,0
3186,5327,0,3,254,19,5,0,19,5,0,0
3187,5119,0,2,233,9,3,0,9,3,0,0
3188,5877,0,2,218,19,5,0,19,5,0,0
3189,3915,0,2,273,9,3,0,16,3,0,1
3190,1004,1,3,204,46,10,1,46,10,1,0
3191,5827,0,2,199,25,6,1,39,9,1,1
3192,6543,0,2,298,46,10,1,13,3,0,1
3193,1035,1,2,278,2,1,0,2,1,0,0
3194,1623,0,4,307,0,0,0,0,0,0,0
3195,5121,0,2,252,7,2,0,13,3,0,1
3196,3433,0,4,294,30,7,1,31,7,1,1
3197,3609,0,4,258,14,3,0,14,3,0,0
3198,4251,0,2,323,13,3,0,9,3,0,1
3199,1866,1,2,257,39,9,1,1,1,0,1
3200,8069,1,3,295,26,6,1,29,6,1,1
3201,9659,1,2,302,10,3,0,14,3,0,1
3202,1749,0,3,396,13,3,0,13,3,0,0
3203,6633,0,2,467,18,5,0,18,5,0,0
3204,4459,0,2,424,12,3,0,14,3,0,1
3205,8901,1,2,312,11,3,0,11,3,0,0
3206,3909,0,0,530,14,3,0,14,3,0,0
3207,6033,0,2,344,38,8,1,38,8,1,0
3208,1669,1,2,506,28,6,1,28,6,1,0
3209,9699,1,0,426,18,5,0,18,5,0,0
3210,1162,1,2,183,4,1,0,4,1,0,0
3211,8983,1,2,227,41,9,1,14,3,0,1
3212,8525,1,3,297,29,6,1,29,6,1,0
3213,8808,1,2,264,9,3,0,9,3,0,0
3214,4701,0,2,224,26,6,1,23,6,1,1
3215,5067,0,1,301,35,8,1,25,6,1,1
3216,9273,1,1,274,19,5,0,15,4,0,1
3217,9862,1,1,214,26,6,1,26,6,1,0
3218,8079,1,1,222,13,3,0,13,3,0,0
3219,5135,0,3,319,3,1,0,6,1,0,1
3220,3187,0,1,244,17,4,0,18,5,0,1
3221,8423,1,3,203,1,1,0,13,3,0,1
3222,5307,0,2,269,23,6,1,36,8,1,1
3223,3793,0,2,228,8,3,0,13,3,0,1
3224,5875,0,1,344,44,9,1,13,3,0,1
3225,5613,0,1,368,40,9,1,39,9,1,1
3226,1337,0,2,204,15,4,0,15,4,0,0
3227,9044,1,2,217,26,6,1,25,6,1,1
3228,9701,1,2,190,11,3,0,11,3,0,0
3229,5841,0,0,178,29,6,1,29,6,1,0
3230,9117,1,2,410,24,5,0,12,3,0,1
3231,8870,1,3,361,19,5,0,13,3,0,1
3232,10050,1,1,246,26,6,1,26,6,1,0
3233,8424,1,2,605,30,7,1,1,1,0,1
3234,5395,0,1,180,13,3,0,13,3,0,0
3235,9471,1,1,252,13,3,0,13,3,0,0
3236,5275,0,2,215,31,7,1,31,7,1,0
3237,9782,1,3,569,0,0,0,0,0,0,0
3238,1393,0,1,273,37,8,1,26,6,1,1
